v,x,y,yaw,s,km,kf
11,1,0,0,1,0,0
11,25.0010620295684,-29.9874078722602,-0.787023090981018,44.4790616867345,-0.05859301521322,0.127811393990724
11,5.08836969265849,-25.0373174577704,-0.772070729163762,35.298655794401,-0.113436765616503,0.319964102550385
11,10.0523329642139,-25.0061861414467,-0.781927590393657,34.2905210249364,-0.102071968234864,0.269776369874415
11,14.9797140718662,-24.987065391958,-0.783392715217005,34.9325298658038,-0.087376823855049,0.215692114190724
11,19.973801582029,-25.0035198843583,-0.780128438099396,36.7242841012702,-0.072636118355428,0.163633051499397
11,25.0062068755179,-24.9732772745491,-0.787591641093853,39.3342290387199,-0.059541220841634,0.118672636446153
11,4.99205081367125,-19.9883736873799,-0.790469909209756,27.8588830165561,-0.139266991582882,0.379420633417254
11,9.95095151545387,-19.9496151371092,-0.803218502634048,27.4893992391315,-0.119024496603052,0.298666021970489
11,15.052073394066,-19.9369870966025,-0.789861742491347,28.8924468222854,-0.095100774132728,0.215759071608894
11,20.0078465514449,-20.0497245590363,-0.772243674207719,31.4250774166478,-0.074734065367415,0.149371624366295
11,25.0072112600654,-19.9992220422897,-0.784884413687128,34.7387918136418,-0.058180261987806,0.097902066605942
11,4.99187767253159,-14.988949569987,-0.793039365533437,20.6720299191401,-0.177022291261006,0.467000060613144
11,10.0212039431179,-15.0224477202255,-0.773968658123987,21.2615054821143,-0.137106471704534,0.324967724615897
11,14.9511384588408,-14.9249184580492,-0.802708544353752,23.561384950213,-0.099543655357205,0.196992781352263
11,19.9645616746654,-15.020295225913,-0.78343850224762,26.8890411597329,-0.07200786501209,0.113137019507773
11,25.0687962567881,-15.0661362398483,-0.77978010543363,30.8782259112219,-0.05273756272539,0.059287364075025
11,5.03202203936856,-10.0412277763704,-0.753566306804317,13.9387624051019,-0.232679851780373,0.60287769909086
11,9.98056957948423,-9.97792897542301,-0.794301898552418,15.6915759963269,-0.149701778900803,0.294592583127548
11,14.9391030007043,-9.93831360662169,-0.795991419839169,19.1643043720857,-0.092493761589859,0.123772866737365
11,19.9694089013,-9.97257800655579,-0.78694346245263,23.3326098357488,-0.060137738437449,0.038688629229822
11,25.0424495308269,-10.0341941583596,-0.785608194163827,27.9734947030356,-0.041432476473456,-0.002756852458469
11,5.05337404703031,-5.00310192371831,-0.758575075418599,7.8762718078343,-0.294604638437592,0.589974230495407
11,10.0470448312211,-5.04287738126909,-0.779145805434827,11.7261670561391,-0.121278719404091,0.089083209767184
11,15.0720628136543,-5.02857914450105,-0.781110349062105,16.2838919328733,-0.060577592303734,-0.044950309200664
11,20.0202756417401,-5.02992194986162,-0.78781001041955,21.1483331314015,-0.035975880433035,-0.080485659233444
11,25.0532377943588,-5.05372189935157,-0.792056246262661,26.0724880108461,-0.023475957062476,-0.087616519173077
11,4.92035139101965,0.027290158464909,-0.752252203993986,4.96344666693929,-0.007537667500275,-0.830001160152637
11,9.98263372801997,0.01416045292822,-0.775233802929728,10.1645880350599,-0.003361130462753,-0.444783067558806
11,15.0177113206881,-0.033575428347579,-0.814472101449753,15.3175670720186,-0.002082633976889,-0.307317994478777
11,19.9364955234566,0.060906695874996,-0.763841959505953,20.2946084339301,-0.00041239331537,-0.221765766206369
11,24.9854728655679,0.01468726624219,-0.780875581188079,25.4234050315765,-0.000343624401271,-0.178570399751489
11,9.94892531925563,5.00952175852956,-0.751357405194162,11.8510665154827,0.118640400219233,-0.757482244613971
11,14.9465791894579,5.03891109103433,-0.735489104996626,16.596098610949,0.056927492524119,-0.492352244863258
11,20.0448245521687,4.94469636717695,-0.802960934393416,21.4551779090272,0.03326663117646,-0.346244227287444
11,25.0596586403311,4.93911150785001,-0.808323692371483,26.4470149962533,0.021589241623587,-0.263448183444773
11,5.01617254221139,9.97196169278217,-0.85832571694,14.8324954992267,0.22028695212339,-1.00485193053337
11,15.054606847894,9.94378502684806,-0.835054358343606,20.0956733815645,0.086110076494089,-0.564533221758429
11,19.9444053021505,10.0474903962633,-0.755359045659835,24.1323719135396,0.057093468683072,-0.409066418458032
11,25.0065893663745,9.9890811266983,-0.798026525109413,28.6176840483644,0.039493859278578,-0.314783761410688
11,5.0201075294053,14.9703632414453,-0.826857015752584,22.8304001909874,0.160435157762993,-0.7705270469472
11,9.98631052689852,14.9447808817947,-0.80349592715507,22.9517300599296,0.125710822130975,-0.675958092497728
11,15.0238832330855,14.9678963692413,-0.808893557682527,25.1431179720354,0.091868074426257,-0.542452656219115
11,20.032592127328,14.9558424402033,-0.793535914431187,28.2877059781189,0.067150877105217,-0.424285854583017
11,24.9432573808073,15.0155520610319,-0.781045589087059,32.0187956803707,0.05035792001738,-0.336727169461444
11,5.0003699787759,19.9980106058251,-0.783198573173483,31.3539092389403,0.12295690958186,-0.614962386709662
11,10.0587402992498,19.9405742118744,-0.83666271198218,30.2723843850893,0.107128119911207,-0.56448913801203
11,15.0602391099801,19.9389892911269,-0.829328014571141,31.2975627720729,0.086983940318418,-0.489461492684955
11,19.975204997117,19.956207551869,-0.798247891033289,33.5683853041053,0.068785652012402,-0.412804037824477
11,25.0458004529704,19.9504838003197,-0.807775279582894,36.6819989546605,0.054219343851276,-0.342062459100896
11,4.93093838185006,25.0441242558922,-0.746681902405018,39.8741133776614,0.100550553442338,-0.495507515860778
11,10.0364777091109,25.0609645070371,-0.729075436456535,37.9542357808816,0.091718904111916,-0.471699693645603
11,14.9853223417423,25.0146824494125,-0.776070315205494,38.036726362826,0.079960593887673,-0.426720891641294
11,19.9322219177452,25.023803654227,-0.766529990971775,39.5393871677598,0.066887375276296,-0.378487894660087
11,25.013066091337,24.9756271192165,-0.773385769231324,41.8894451446936,0.055346658980233,-0.326644119855246
11,5.00836299386374,-30.0072043812253,-0.516514295711201,43.0281207465342,-0.095645818844274,0.304753598730719
11,10.0166298889499,-30.0091285332115,-0.516592327265021,41.5681776351453,-0.088341697453563,0.279607029933393
11,20.0665801369811,-29.9960226221945,-0.518689497578666,42.5456253550155,-0.068445431659979,0.201288440565156
11,25.0640817073652,-30.0312656595044,-0.512272369414765,44.503281268936,-0.058562283238684,0.164929898567311
11,5.0138397859093,-24.9505317946781,-0.498729982520435,35.4700921366515,-0.113353610887905,0.362594953316375
11,10.0739531329954,-25.0396233399835,-0.497119320678227,34.4780731641652,-0.101694046639038,0.316164470174435
11,14.9885538629233,-24.9665463232711,-0.53359014001679,34.8199434789146,-0.087807667362862,0.254383997102218
11,20.0928886281893,-25.0001129055481,-0.512440655210019,36.7008698587909,-0.072496279193947,0.20559088867574
11,24.9184273327845,-24.9533819561548,-0.538170199849802,39.1589770021213,-0.059884144623299,0.158270353244204
11,5.0233698663564,-19.9939722300501,-0.500705631665441,28.1221586850866,-0.137967059506932,0.439084834882979
11,9.97862190636296,-20.0496739654856,-0.504473768063254,27.7756856788213,-0.117859885533551,0.364285420104821
11,15.0229863164098,-19.9771907346734,-0.525365901333687,28.9943142083725,-0.094860645781333,0.274548966614869
11,19.9687610464779,-19.9650375690848,-0.533645064979019,31.3885829474806,-0.07463626127629,0.199429466690544
11,24.9873227572078,-19.9811824011903,-0.526999264624168,34.5321649155634,-0.058458547707238,0.14293780675261
11,10.0193093559908,-15.023020451174,-0.507756353612274,21.387506818591,-0.136051834077798,0.406410848098379
11,14.9972018392566,-14.9887634048301,-0.526656785409934,23.4895755967205,-0.099864057542324,0.263081162321155
11,19.9088491594952,-15.0074068917557,-0.49751000756029,26.7689589282622,-0.072294282163361,0.180171870218826
11,24.9041154958038,-14.9851080280251,-0.512127534524644,30.5662923770866,-0.053227135258275,0.113846467750333
11,5.00729467833241,-10.02708594572,-0.510081336869479,13.9580244296541,-0.232428357497388,0.697433137007708
11,10.0258291639766,-10.0111753701375,-0.510644780496745,15.7493437865635,-0.148651594861441,0.403401738417744
11,15.0300330803636,-10.0145894233705,-0.516610786418387,19.1103766684929,-0.092486999034966,0.208210908246349
11,19.9501013977229,-9.982383795231,-0.514065590932685,23.1626013864013,-0.060406182218589,0.110313272337963
11,24.9213548408123,-9.96016125106926,-0.519480473771473,27.558041597152,-0.041680103563669,0.05434955739023
11,5.05423746474987,-5.02886903523975,-0.465268176460477,7.90450323181684,-0.293151746821378,0.78298184081928
11,9.9615779153097,-4.97500374888131,-0.532437080219519,11.4462049326763,-0.122742017859945,0.206699197063967
11,15.0276511294138,-5.01548292717732,-0.521917624394952,16.1364397909615,-0.060836703111803,0.050132926333011
11,20.0470630783576,-5.02659179075656,-0.523980382313998,20.9287343131124,-0.035802155440435,-0.007027254066673
11,24.9703962883739,-4.98681433387741,-0.523357601899785,25.6675924694015,-0.02335111205214,-0.028693826070427
11,4.96253626008256,0.013796207989607,-0.497814845841531,4.89951299269651,-0.003062081031212,-0.561408457294103
11,15.0310605546369,-0.025091577501674,-0.539410551430298,15.1313135343678,-0.001373729360838,-0.209296771126214
11,19.9810591234097,0.000645350455452,-0.524713748852595,20.1896645309689,-0.000836968461616,-0.156039557242596
11,24.9325677187925,0.037735776186795,-0.514233413671309,25.1149951206154,-0.000191474083626,-0.122185668558779
11,9.92445320905564,5.02561594550708,-0.466302285344407,11.6866212206359,0.120496829975479,-0.669289941526527
11,14.9647065966203,5.01902265991691,-0.524461033970357,16.2069406034567,0.060393484885452,-0.410074354323158
11,19.9919348121724,4.99882110101196,-0.522019396526108,21.195312239437,0.033861093599295,-0.287401178453722
11,25.08490506936,4.95217204667806,-0.544697306904925,26.0028456031159,0.022491966869124,-0.209405730682929
11,5.07560125301515,9.96143906839668,-0.510139324302246,14.4716528751505,0.224317091791279,-0.951577888677626
11,10.0199332583988,9.97746043291895,-0.552422624481942,16.354672950217,0.14192394650224,-0.72813387702541
11,15.0499250509339,9.96647090818086,-0.555566234780392,19.6589061890112,0.089113979577187,-0.500660432211186
11,19.945918325599,10.0694242644216,-0.503335485129866,23.784481856656,0.058242859931811,-0.3610236323523
11,24.9436691465316,10.0299799078678,-0.506912459016992,28.0984506656002,0.040576946562662,-0.26763808497174
11,5.000113249992,15.0230366976089,-0.516993756466598,22.2745223376192,0.164941166257774,-0.734910483795594
11,9.98122447320829,15.0341481073747,-0.548279084306946,22.5542429648672,0.128893270537416,-0.634606001310735
