426888.9835175598,5427933.570865537
426890.2855854322,5427933.55362588
426891.4028832125,5427933.538596595
426892.4954197749,5427933.523794274
426893.761865574,5427933.506527509
426894.823863528,5427933.491954632
426895.98024209833,5427933.475988788
426897.22936207696,5427933.458631853
426898.5695956561,5427933.439880554
426899.99932271126,5427933.419734858
426901.00141529716,5427933.4055289645
426902.0420998978,5427933.390700391
426903.6745019742,5427933.367292244
426905.39117785305,5427933.342480317
426906.58169106214,5427933.325158136
426907.8085647556,5427933.307210623
426909.07134036516,5427933.288634309
426910.3695823116,5427933.2694309065
426911.70288552035,5427933.249596964
426913.07081440766,5427933.229133706
426914.4726594452,5427933.202906302
426915.9078201877,5427933.168550955
426917.37637766794,5427933.133384674
426918.8779338747,5427933.096489274
426920.4120809833,5427933.057652266
426921.97842884285,5427933.017133368
426923.57511372,5427932.975293847
426925.18546171766,5427932.932801566
426926.78252294793,5427932.890523913
426928.3483310641,5427932.849057608
426929.88118369237,5427932.808540522
426932.15052752185,5427932.741297477
426934.4250165274,5427932.6358808065
426935.9600782867,5427932.561721223
426937.508621358,5427932.484125451
426939.0487877887,5427932.404135503
426941.3063350314,5427932.283663652
426942.7796293986,5427932.213256464
426944.2455901785,5427932.154097066
426945.70947733975,5427932.095318713
426947.15553549916,5427932.038862259
426948.56863502145,5427931.985438715
426949.9395193051,5427931.934894096
426951.2629109038,5427931.886893947
426953.15373462375,5427931.819074843
426954.35042697465,5427931.773901526
426956.05009552004,5427931.695937662
426957.1217525854,5427931.64704827
426958.1459280988,5427931.600388208
426959.5965863465,5427931.5340113565
426960.9494462207,5427931.472089424
426962.2091906392,5427931.40171391
426963.3756946958,5427931.277951326
426964.4467702237,5427931.080854588
426965.4426363339,5427930.913109922
426966.6657212068,5427930.731724816
426967.7767035663,5427930.575267912
426968.7923131713,5427930.4345375085
426969.80940146424,5427930.29408978
426971.28103249456,5427930.090784644
426972.3011995623,5427929.949672509
426973.41929562774,5427929.794855281
426974.63166677725,5427929.626837796
426975.91374258685,5427929.449022223
426977.1878837651,5427929.272200936
426978.79477347474,5427929.0491975825
426979.91286651435,5427928.894126421
426981.28592620767,5427928.70386458
426982.531971076,5427928.531367833
426983.6613977703,5427928.375153007
426985.1575759683,5427928.167770132
426986.24407953094,5427928.016967558
426987.3805402927,5427927.859249377
426988.57244389463,5427927.693928645
426989.68700802117,5427927.558712579
426990.69803645933,5427927.430424582
426991.7231428644,5427927.296414783
426992.81815968547,5427927.178713751
426994.15754484734,5427927.104371242
426995.24520780466,5427927.013235434
426996.24654007924,5427926.926324869
426997.5806207785,5427926.913521513
426998.7243684381,5427926.907772036
426999.8135300846,5427926.867842822
427000.9323981265,5427926.82512581
427002.01795686,5427926.78434905
427003.2777042241,5427926.737353331
427004.70840653003,5427926.686962582
427006.3043035195,5427926.663546902
427008.06331763545,5427926.626500129
427009.4655504038,5427926.595083376
427010.8575681669,5427926.563273584
427012.1888768332,5427926.5326051
427013.456408189,5427926.503375388
427014.71976902883,5427926.47430271
427016.03161231044,5427926.444141538
427017.41447426775,5427926.41228705
427018.8772314103,5427926.378464516
427019.8983931278,5427926.354764503
427020.9567135894,5427926.330120003
427022.05214686715,5427926.304524983
427023.18454010715,5427926.2779786205
427024.3519985723,5427926.250519164
427025.5374856362,5427926.2225458305
427027.8646206429,5427926.167453263
427028.9786598135,5427926.141076915
427030.051353539,5427926.115733756
427031.08060889505,5427926.091500796
427032.5423213819,5427926.057269832
427033.90756202705,5427926.02551578
427035.185620176,5427925.995976485
427036.8493215316,5427925.957720609
427038.14629824646,5427925.927932431
427039.4907063724,5427925.888022943
427040.8156735457,5427925.83768602
427042.0790755889,5427925.793133301
427043.266164136,5427925.75210585
427044.3743825967,5427925.714289557
427045.41152009374,5427925.679241977
427046.4307095172,5427925.645020018
427047.4966340398,5427925.609332643
427049.0364957622,5427925.5577352615
427050.28362434154,5427925.515824242
427051.54625806876,5427925.473280213
427052.76270744076,5427925.432239557
427053.9094769841,5427925.393586245
427054.9809162266,5427925.365820274
427056.2947278756,5427925.331908006
427057.48650818114,5427925.298980115
427058.5712527848,5427925.268340656
427059.6268419152,5427925.238215876
427060.789791033,5427925.204891166
427062.1306562577,5427925.166365308
427063.2514799261,5427925.134034557
427064.46577522997,5427925.098882635
427065.7274319581,5427925.0622401545
427066.9602574287,5427925.02635959
427068.1289446227,5427924.992363826
427069.2231509652,5427924.960620139
427070.2425863285,5427924.931149435
427071.784652176,5427924.886764598
427072.9024986477,5427924.854675884
427074.2966254221,5427924.814687576
427075.39185969764,5427924.7832383085
427076.40624045837,5427924.754105638
427077.5499693144,5427924.721327392
427078.7649274144,5427924.68659471
427079.7916189907,5427924.618429484
427080.92097851844,5427924.385313888
427081.9673935743,5427923.906848686
427082.79601872363,5427923.190542541
427083.4294001732,5427922.347109177
427084.51569428004,5427921.644175563
427085.42067972757,5427921.068676785
427086.31306513987,5427920.488062911
427087.20606810634,5427919.815960079
427088.0318312698,5427918.9514504485
427088.5563440119,5427918.067237651
427088.8297104205,5427917.080881001
427089.1051256722,5427916.060820683
427089.59030658856,5427915.098169359
427089.72291504825,5427914.091575951
427089.4021333402,5427913.130449692
427089.0617864414,5427912.180865444
427089.049279922,5427911.022468172
427089.0220102789,5427909.620923245
427088.9920579121,5427908.393357161
427088.9676065402,5427907.214574302
427088.9387946377,5427905.863188386
427088.915146319,5427904.761853849
427088.8914615065,5427903.66588787
427088.86888219486,5427902.621517571
427088.8410799911,5427901.3318909155
427088.8012683376,5427900.160122478
427088.7662024112,5427899.099505766
427088.73122037423,5427897.916083377
427088.70114958397,5427896.871547489
427088.66983464564,5427895.779989288
427088.63891364116,5427894.775461717
427088.59694513754,5427893.690855317
427088.5514753371,5427892.581716262
427088.5008685515,5427891.4026315445
427088.45049930515,5427890.275390199
427088.39516491594,5427889.071502882
427088.33759909926,5427887.845508388
427088.2676834991,5427886.3797434755
427088.2088856589,5427885.164684094
427088.1500778212,5427883.95235636
427088.0916091383,5427882.741414574
427088.0320602891,5427881.530856278
427087.97259605693,5427880.319759399
