426888.9835175598,5427933.570865537
426890.03771079576,5427933.556274502
426891.04496537795,5427933.541759051
426892.2609559349,5427933.524039271
426893.41165277845,5427933.506925172
426894.6275442379,5427933.488354015
426895.85919000686,5427933.468922523
426897.08659184445,5427933.448715645
426898.55142784154,5427933.423143847
426899.76890007267,5427933.40042321
426901.2291600979,5427933.371203335
426902.44621717784,5427933.345101902
426903.66344375594,5427933.317363066
426905.12422972533,5427933.281944384
426906.3415169716,5427933.250686569
426907.80215420015,5427933.211224811
426909.0193277643,5427933.1768456
426910.23648130376,5427933.141235099
426911.453547455,5427933.104500638
426912.6706007554,5427933.066789587
426914.1310475373,5427933.020404718
426915.34807796613,5427932.98095482
426917.0518336182,5427932.924692189
426918.2687736391,5427932.883887998
426919.4857041884,5427932.842653907
426920.9460197502,5427932.792682354
426922.40632920316,5427932.742245732
426923.6232488436,5427932.699890415
426924.8401646378,5427932.657242043
426926.3004554616,5427932.605677741
426927.7607334609,5427932.553718706
426928.9775688811,5427932.510186953
426930.1943950873,5427932.466535095
426931.41122879763,5427932.422871977
426932.6280486918,5427932.379319795
426934.0883119291,5427932.32739596
426935.30521773454,5427932.284563325
426936.5221382871,5427932.242269878
426937.7390676244,5427932.20064333
426939.1994008885,5427932.151714574
426940.4163767442,5427932.111879651
426941.63341792865,5427932.072943298
426942.8504709451,5427932.0349057345
426944.0675283809,5427931.99778421
426945.5280267194,5427931.954428013
426946.7451101964,5427931.919284595
426947.96220450057,5427931.884963784
426949.4227596697,5427931.844763495
426950.8834806738,5427931.805550102
426952.10075808095,5427931.773528075
426953.31802708295,5427931.742028395
426954.5353251961,5427931.710998655
426955.9960786836,5427931.674252678
426957.7002893048,5427931.631924451
426958.9176015468,5427931.601967524
426960.13490837184,5427931.57217953
426961.3522168574,5427931.542517508
426962.56951113197,5427931.512936906
426963.78682111565,5427931.483388269
426965.00413150084,5427931.453869901
426966.4649023218,5427931.418438993
426967.68220442906,5427931.388871791
426968.8995136897,5427931.359267134
426970.1168221743,5427931.329603229
426971.3341298014,5427931.299873877
426972.55143643956,5427931.27006908
426973.76873443497,5427931.240187993
426975.2295136754,5427931.204233022
426976.4468093206,5427931.174172528
426977.66411144566,5427931.144023635
426978.88141237106,5427931.113783106
426980.0987119133,5427931.083437136
426981.5594677318,5427931.046861686
426982.77676354506,5427931.016231556
426983.9940420682,5427930.985448563
426985.21134130884,5427930.954497457
426986.42863049393,5427930.923362437
426987.6459094278,5427930.892028747
426988.8632008155,5427930.86047942
426990.0804739352,5427930.828702953
426991.2977591583,5427930.796684181
426992.51502586325,5427930.764419225
426993.73228916386,5427930.731895027
426994.9495642992,5427930.699108046
426996.16682068526,5427930.666057264
426997.6274931716,5427930.626045286
426999.0880231089,5427930.5856531365
427000.30513018183,5427930.551707017
427001.5222339205,5427930.517506895
427002.7393192193,5427930.483066294
427003.95641672984,5427930.448391492
427005.1735112802,5427930.413491248
427006.63401800126,5427930.37133022
427007.8511065998,5427930.335976304
427009.06819273694,5427930.300434564
427010.2852612846,5427930.264717115
427011.50234295055,5427930.228834498
427012.96283520164,5427930.185569953
427014.42332466855,5427930.14209294
427015.6403998764,5427930.105717449
427016.8574734604,5427930.069217946
427018.31795665564,5427930.025261987
427019.535011588,5427929.988505184
427020.7520803048,5427929.9516336955
427021.9691475338,5427929.914648665
427023.1862134211,5427929.877561056
