v,x,y,yaw,s,km,kf
9,1,0,0,1,0,0
9,25.0010620295683,-29.9874078722603,-0.78702309098102,44.479061686735,-0.058593015213219,0.127811393990731
9,5.0883696926585,-25.0373174577704,-0.772070729163754,35.2986557944015,-0.1134367656165,0.319964102550407
9,10.0523329642139,-25.0061861414467,-0.781927590393661,34.290521024936,-0.102071968234866,0.269776369874402
9,14.9797140718661,-24.987065391958,-0.783392715217009,34.932529865804,-0.087376823855048,0.21569211419073
9,19.973801582029,-25.0035198843583,-0.780128438099389,36.7242841012701,-0.072636118355429,0.163633051499396
9,25.0062068755179,-24.9732772745492,-0.787591641093852,39.3342290387199,-0.059541220841634,0.118672636446153
9,4.99205081367121,-19.9883736873798,-0.790469909209762,27.8588830165558,-0.139266991582885,0.379420633417233
9,9.95095151545389,-19.9496151371092,-0.803218502634045,27.4893992391315,-0.119024496603051,0.298666021970493
9,15.052073394066,-19.9369870966025,-0.789861742491346,28.8924468222854,-0.095100774132728,0.215759071608892
9,20.0078465514448,-20.0497245590363,-0.772243674207721,31.4250774166479,-0.074734065367415,0.149371624366296
9,25.0072112600654,-19.9992220422897,-0.784884413687128,34.7387918136418,-0.058180261987806,0.097902066605942
9,4.99187767253158,-14.988949569987,-0.793039365533438,20.6720299191403,-0.177022291261004,0.46700006061316
9,10.0212039431179,-15.0224477202255,-0.773968658123987,21.2615054821143,-0.137106471704534,0.324967724615897
9,14.9511384588409,-14.9249184580491,-0.802708544353751,23.561384950213,-0.099543655357205,0.196992781352263
9,19.9645616746654,-15.020295225913,-0.783438502247619,26.8890411597329,-0.07200786501209,0.113137019507774
9,25.0687962567881,-15.0661362398483,-0.77978010543363,30.8782259112219,-0.05273756272539,0.059287364075025
9,5.03202203936856,-10.0412277763704,-0.753566306804312,13.9387624051019,-0.232679851780373,0.602877699090859
9,9.98056957948423,-9.97792897542301,-0.794301898552417,15.6915759963269,-0.149701778900803,0.294592583127551
9,14.9391030007043,-9.9383136066217,-0.795991419839168,19.1643043720857,-0.092493761589859,0.123772866737364
9,19.9694089013,-9.97257800655578,-0.786943462452629,23.3326098357488,-0.060137738437449,0.038688629229822
9,25.0424495308269,-10.0341941583596,-0.785608194163826,27.9734947030356,-0.041432476473456,-0.002756852458468
9,5.05337404703032,-5.00310192371831,-0.758575075418602,7.87627180783431,-0.294604638437591,0.589974230495408
9,10.0470448312211,-5.04287738126912,-0.779145805434833,11.7261670561391,-0.121278719404091,0.089083209767186
9,15.0720628136544,-5.02857914450094,-0.781110349062094,16.2838919328733,-0.060577592303732,-0.044950309200665
9,20.0202756417401,-5.0299219498616,-0.787810010419548,21.1483331314015,-0.035975880433035,-0.080485659233445
9,25.0532377943588,-5.05372189935158,-0.792056246262662,26.0724880108461,-0.023475957062476,-0.087616519173077
9,4.92035139101965,0.027290158464902,-0.752252203993992,4.9634466669393,-0.007537667500276,-0.830001160152643
9,9.98263372801997,0.014160452928223,-0.775233802929728,10.1645880350598,-0.003361130462752,-0.444783067558797
9,15.0177113206881,-0.033575428347536,-0.814472101449749,15.3175670720186,-0.002082633976889,-0.307317994478776
9,19.9364955234566,0.060906695874997,-0.763841959505952,20.2946084339301,-0.00041239331537,-0.221765766206369
9,24.9854728655679,0.014687266242164,-0.780875581188083,25.4234050315765,-0.000343624401271,-0.178570399751489
9,9.94892531925563,5.00952175852959,-0.751357405194146,11.8510665154828,0.118640400219231,-0.757482244613982
9,14.9465791894579,5.03891109103428,-0.735489104996636,16.5960986109489,0.056927492524118,-0.492352244863257
9,20.0448245521687,4.94469636717693,-0.802960934393412,21.4551779090272,0.03326663117646,-0.346244227287443
9,25.0596586403311,4.93911150785001,-0.808323692371483,26.4470149962533,0.021589241623587,-0.263448183444774
9,5.01617254221143,9.97196169278214,-0.858325716940048,14.8324954992264,0.220286952123398,-1.00485193053332
9,15.054606847894,9.94378502684804,-0.835054358343609,20.0956733815645,0.086110076494088,-0.564533221758431
9,19.9444053021505,10.0474903962633,-0.75535904565984,24.1323719135396,0.057093468683072,-0.409066418458035
9,25.0065893663745,9.9890811266983,-0.798026525109413,28.6176840483644,0.039493859278578,-0.314783761410689
9,5.02010752940525,14.9703632414453,-0.826857015752548,22.8304001909872,0.160435157762998,-0.77052704694716
9,9.98631052689858,14.9447808817947,-0.803495927155064,22.9517300599293,0.125710822130978,-0.675958092497702
9,15.0238832330855,14.9678963692413,-0.80889355768253,25.1431179720353,0.091868074426258,-0.542452656219113
9,20.032592127328,14.9558424402034,-0.793535914431175,28.2877059781189,0.067150877105217,-0.424285854583016
9,24.9432573808073,15.0155520610319,-0.781045589087057,32.0187956803708,0.05035792001738,-0.336727169461445
9,5.0003699787759,19.9980106058251,-0.783198573173482,31.3539092389404,0.122956909581859,-0.614962386709669
9,10.0587402992499,19.9405742118744,-0.836662711982198,30.2723843850892,0.107128119911207,-0.564489138012026
9,15.0602391099801,19.9389892911269,-0.829328014571137,31.2975627720727,0.086983940318419,-0.489461492684946
9,19.975204997117,19.9562075518689,-0.798247891033307,33.5683853041051,0.068785652012403,-0.412804037824469
9,25.0458004529704,19.9504838003197,-0.807775279582894,36.6819989546604,0.054219343851277,-0.342062459100891
9,4.93093838185,25.0441242558923,-0.746681902404974,39.8741133776613,0.100550553442339,-0.495507515860769
9,10.0364777091112,25.0609645070372,-0.729075436456503,37.9542357808815,0.091718904111916,-0.471699693645591
9,14.9853223417422,25.0146824494125,-0.776070315205488,38.0367263628257,0.079960593887675,-0.426720891641282
9,19.9322219177452,25.023803654227,-0.766529990971784,39.5393871677596,0.066887375276297,-0.378487894660082
9,25.0130660913369,24.9756271192166,-0.773385769231306,41.8894451446937,0.055346658980233,-0.326644119855248
9,5.00836299386373,-30.0072043812253,-0.516514295711207,43.0281207465342,-0.095645818844273,0.30475359873072
9,10.0166298889498,-30.0091285332115,-0.516592327265023,41.5681776351452,-0.088341697453564,0.279607029933392
9,20.0665801369811,-29.9960226221945,-0.518689497578667,42.5456253550155,-0.068445431659979,0.201288440565157
9,25.0640817073652,-30.0312656595044,-0.512272369414767,44.5032812689359,-0.058562283238684,0.164929898567309
9,5.01383978590933,-24.9505317946781,-0.498729982520429,35.4700921366514,-0.113353610887905,0.362594953316374
9,10.0739531329954,-25.0396233399835,-0.497119320678226,34.4780731641653,-0.101694046639038,0.316164470174439
9,14.9885538629234,-24.9665463232711,-0.533590140016788,34.8199434789145,-0.087807667362863,0.254383997102215
9,20.0928886281893,-25.0001129055481,-0.512440655210014,36.7008698587909,-0.072496279193947,0.205590888675742
