450808.76992789615,3951593.4325889954
450808.784109049,3951593.924045238
450808.6249284735,3951594.3659958467
450808.1738535497,3951594.2912243395
450808.2341146358,3951593.8470488335
450808.68995795265,3951593.557810469
450809.21894096304,3951593.4345382894
450809.52159611677,3951593.063147741
450809.7229742785,3951592.644994815
450809.97583951213,3951592.2128772726
450810.1632261919,3951591.772988734
450810.35015239264,3951591.3316238946
450810.47667930264,3951590.8467825125
450810.5455182039,3951590.3724278174
450810.6632130325,3951589.9262704807
450810.7096460523,3951589.435402768
450810.7073572908,3951588.940553225
450810.5525030437,3951588.448767064
450810.59826388926,3951587.9998656157
