302472.29407015134,4123732.8437529653
302472.5754641539,4123733.309529153
302472.88680483913,4123733.8471349105
302473.1773576614,4123734.337490466
302473.47596935683,4123734.8685494256
302473.78305221914,4123735.3886769493
302474.0839989012,4123735.9058032567
302474.3396694243,4123736.3472048924
302474.68924076844,4123736.9440479013
302474.95346997195,4123737.409672955
302475.30346759956,4123738.0183482803
302475.59020206286,4123738.516195208
302475.869252049,4123739.0018255333
302476.13921741454,4123739.484894092
302476.40836058324,4123739.951883842
302476.66721451445,4123740.4154149876
302476.9253943041,4123740.8754463145
302477.1910845437,4123741.346588135
302477.5349587808,4123741.9528171164
302477.8139349699,4123742.460468556
302478.0969642061,4123742.97061514
302478.3838725216,4123743.4821507437
302478.66343124385,4123743.983127191
302478.9305697065,4123744.471813431
302479.1909587172,4123744.9502964625
302479.4462811855,4123745.414650923
302479.6961284507,4123745.8726579505
302479.93873047666,4123746.318253
302480.1753571563,4123746.7551069143
302480.40768270224,4123747.1789244628
302480.65184088243,4123747.5837749164
302480.9020085911,4123747.961098591
302481.2929521556,4123748.499236977
302481.7170970774,4123748.952032532
302482.1125859595,4123749.2683904683
302482.5828479319,4123749.631468505
302483.0364313848,4123749.9270306793
302483.49544097204,4123750.1514112465
302483.9464914906,4123750.3204682153
302484.380890103,4123750.4545750883
302484.9423891463,4123750.558120888
302485.4320982456,4123750.6096954057
302485.92352023907,4123750.627182961
302486.5225821608,4123750.6232640846
302487.0656107428,4123750.639722447
302487.5497878953,4123750.6699630385
302488.1281330009,4123750.7098302385
302488.7178021992,4123750.746840517
302489.2280414043,4123750.778133302
302489.7748969373,4123750.8000528817
302490.27371194586,4123750.8299492067
302490.726769474,4123750.8642528593
302491.2296288398,4123750.8962745164
