450556.4493768415,3951715.738023854
450556.34705906815,3951715.28772702
450556.2205564071,3951714.853462567
450556.08411442244,3951714.367123746
450555.93707554124,3951713.873079934
450555.8053459114,3951713.4207285917
450555.62485487683,3951712.957187621
450555.41046601976,3951712.4441088354
450555.1720873244,3951712.0091733458
450554.9298015722,3951711.6036519012
450554.6725178596,3951711.1852739775
450554.391268478,3951710.822301792
450554.0919121923,3951710.4838315817
450553.76481950626,3951710.173429255
450553.4109068207,3951709.866134
450553.04585179937,3951709.5614888025
450552.65239245835,3951709.273269219
450552.2436840521,3951708.981252567
450551.848597177,3951708.7527509346
450551.44168413145,3951708.5394734596
450550.9658877679,3951708.3567113057
450550.4961216531,3951708.255067878
450550.0056130876,3951708.191990269
450549.5081846921,3951708.13172408
450549.0609260018,3951708.0377193857
450548.612840377,3951707.9305944624
450548.13596656255,3951707.8251087414
450547.69481205917,3951707.717205837
