302470.4959517423,4123729.5343170706
302470.7257428473,4123729.9572688574
302470.99687277677,4123730.35149243
302471.3136347844,4123730.7799841603
302471.64456084865,4123731.2194298157
302471.94864214526,4123731.6685739597
302472.2175940845,4123732.114844029
302472.4710901509,4123732.5392734446
302472.725564626,4123732.9612743696
302472.95986960013,4123733.3874506433
302473.22061123594,4123733.849456994
302473.5256811172,4123734.3972022925
302473.7519581815,4123734.8217171296
302473.9923689439,4123735.262182584
302474.2314969333,4123735.711004867
302474.45883089735,4123736.1490025003
302474.6842340861,4123736.5929667354
302474.90856308234,4123737.035290926
302475.13721059053,4123737.491391227
302475.3600309063,4123737.9576206165
302475.5897916035,4123738.4107341524
302475.8202481494,4123738.8682721895
302476.0539965059,4123739.3148156293
302476.28488767566,4123739.7593909074
302476.52156722825,4123740.2173376363
302476.76365686103,4123740.6914402638
302477.0157620171,4123741.188806838
302477.2774605839,4123741.6914987685
302477.53819374146,4123742.197174
302477.79907037975,4123742.7026608298
302478.05220587534,4123743.1872356767
302478.2997008044,4123743.6584356045
302478.59887363913,4123744.2385161393
302478.8297124363,4123744.687163504
302479.056637191,4123745.126651159
302479.34104060393,4123745.6449070387
302479.58864292165,4123746.0389443166
302479.8450640569,4123746.4053887096
302480.205999444,4123746.8187785293
302480.6782977937,4123747.243240618
302481.070237924,4123747.54080831
302481.5721917325,4123747.773245063
302482.05403526826,4123747.899204046
302482.504158005,4123747.9596664486
302483.0346795351,4123747.9601356597
302483.49609902134,4123747.9348455127
302484.01831839164,4123747.909420015
302484.56712230865,4123747.926112406
302485.0638066932,4123747.959759294
302485.6135548736,4123748.0165824173
302486.06343379023,4123748.060397477
302486.53224290215,4123748.110243406
302487.0230089782,4123748.169009569
302487.51856296253,4123748.2237773407
302488.0210185543,4123748.288929819
302488.5157593513,4123748.3468623995
302488.98217260727,4123748.4206345226
302489.48598935,4123748.4870503144
